bracket1;0.0
bracket2;41536.0
bracket3;83075.0
bracket4;150001.0
bracket5;220001.0
bracket6;0.0
bracket7;0.0
bracket8;0.0
nrtc_age;65.0
nrtc_age_base;36387.0
nrtc_age_bonus;0.0
nrtc_age_max;4888.0
nrtc_basic;10011.0
nrtc_pension_max;1384.0
nrtc_rate;0.05050000175833702
nrtc_single;0.0
nrtc_empl;0.0
nrtc_child;0.0
nrtc_disabled;8088.0
nrtc_dep_base;0.0
nrtc_dep_inc_redrate;0.0
rate1;0.05050000175833702
rate2;0.09149999916553497
rate3;0.11159999668598175
rate4;0.12160000950098038
rate5;0.1316000074148178
rate6;0.0
rate7;0.0
rate8;0.0
surtax1;4484.0
surtax2;5739.0
surtax3;0.0
surtaxrate1;0.20000000298023224
surtaxrate2;0.36000001430511475
surtaxrate3;0.0
taxred;231.0
taxred_clawbackrate;0.0
taxred_clawbackstart;0.0
taxred_supp_clawinrate;0.0
taxred_supp_clawinstart;0.0
taxred_supp_max;0.0
taxred_redstop;0.0
taxred_defn;3.0
taxred_spouse;0.0
taxred_bracket1;0.0
taxred_bracket2;0.0
taxred_bracket3;0.0
taxred_rate1;0.0
taxred_rate2;0.0
taxred_rate3;0.0
taxred_max;0.0
dividendsincrease;1.3799999952316284
dividendscreditrate;0.10000000149011612
ei_contr_rate;0.018799999728798866
ei_contr_max;50800.0
rap_contr_rate;0.0
rap_contr_max;0.0
wps;0.0
taxred_ch_handdep;427.0
inc_split_max;0.0
nrtc_spouse;9350.0
nrtc_depend;9350.0
nrtc_spouse_max;8500.0
nrtc_depend_max;8500.0
inc_split_partner_base;0.0
taxred_clawbackstart_fam;0.0
base1;0.0
base2;2097.568115234375
base3;5898.38671875
base4;13367.328125
base5;21879.328125
base6;0.0
base7;0.0
base8;0.0
n_bracket;5.0
n_surtaxes;2.0
